,Word,Freq
0,age,2
1,development,2
2,effective,3
3,carried,1
4,education,2
5,learning,2
6,machine,3
7,machine_learning,2
8,survey,1
9,accuracy,2
10,algorithm,4
11,characteristics,3
12,prediction,9
13,building,1
14,decision,1
15,support,1
16,common,1
17,aims,1
18,study_aims,1
19,decision_tree,1
20,logistic,1
21,logistic_regression,1
22,naive,1
23,prediction_model,5
24,regression,1
25,support_vector,1
26,tree,1
27,vector,1
28,investigated,1
29,mode,1
30,classifier,1
31,history,2
32,level,2
33,forest,1
34,random,1
35,random_forest,1
36,scale,1
37,mixed,1
38,knn,2
39,nearest,1
40,range,2
41,thermal,5
42,income,2
43,demographic,3
44,predictors,3
