,Word,Freq
0,case,4
1,suitable,1
2,learning,1
3,tools,2
4,application,1
5,knowledge,4
6,management,2
7,methods,1
8,patterns,3
9,presents,1
10,research,1
11,design,3
12,low,2
13,recommendations,2
14,showed,1
15,theoretical,1
16,benefits,1
17,decision,2
18,documented,1
19,provides,1
20,support,1
21,architecture,8
22,possible,1
23,novel,1
24,evaluation,1
25,create,2
26,limitations,1
27,instance,1
28,single,1
29,error,1
30,reach,1
31,inspiration,1
32,mining,2
33,qualitative,1
34,space,1
35,assumed,1
36,guidelines,1
37,manual,1
38,held,1
