,Word,Freq
0,case,1
1,case_study,1
2,development,2
3,effective,1
4,framework,1
5,improve,1
6,information,8
7,process,1
8,challenges,1
9,consequently,1
10,enabling,1
11,engineering,1
12,integration,2
13,practices,1
14,survey,1
15,useful,1
16,algorithm,1
17,management,4
18,number,1
19,presents,1
20,added,1
21,analysis,1
22,conducted,1
23,different,1
24,exchange,2
25,leveraging,1
26,provides,1
27,representation,4
28,support,1
29,enhanced,1
30,attributes,1
31,demonstrate,1
32,efficiency,2
33,furthermore,1
34,novel,1
35,semantic,1
36,subsequently,1
37,investigated,1
38,create,1
39,lack,1
40,mapping,1
41,extended,1
42,city,1
43,infrastructure,1
44,verify,1
45,visualization,2
46,facilitate,2
47,scale,1
48,project,1
49,bim,4
50,ifc,2
51,civil,1
52,study_presents,1
53,questionnaire,1
54,contains,1
55,dimensional,2
56,boundaries,3
57,geometric,2
58,spatial,1
59,implications,1
60,heterogeneous,1
61,different_scales,1
62,gis,4
63,updated,1
64,geological,13
65,model_developed,1
